1.260000000000000000e+04,2.150590372671266552e+06
1.290000000000000000e+04,2.133092847354716156e+06
1.320000000000000000e+04,2.004418465553510003e+06
1.320000000000000000e+04,1.787042828766367165e+05
1.350000000000000000e+04,2.188107410475080367e+06
1.380000000000000000e+04,2.161396070164704230e+06
1.410000000000000000e+04,2.176459030150030740e+06
1.440000000000000000e+04,2.144765613905350212e+06
1.470000000000000000e+04,2.163734207137103658e+06
1.500000000000000000e+04,2.176517846332568210e+06
1.530000000000000000e+04,2.143640583636524621e+06
1.560000000000000000e+04,2.129935386499788612e+06
1.590000000000000000e+04,2.228004462795843370e+06
1.620000000000000000e+04,2.224917820646075532e+06
1.650000000000000000e+04,2.296151568517447915e+06
1.680000000000000000e+04,2.271680266789183952e+06
1.710000000000000000e+04,2.249166964409063570e+06
1.740000000000000000e+04,2.255441788373366930e+06
1.770000000000000000e+04,2.253473142267246265e+06
1.800000000000000000e+04,2.207443047807229217e+06
1.830000000000000000e+04,2.254975284174484201e+06
1.860000000000000000e+04,2.242166933280572761e+06
1.890000000000000000e+04,2.234259582279513590e+06
1.920000000000000000e+04,2.176838036608270369e+06
1.950000000000000000e+04,2.238666008539193776e+06
1.980000000000000000e+04,2.197333265708966181e+06
2.010000000000000000e+04,2.187827976122105494e+06
2.040000000000000000e+04,2.232926383964743000e+06
2.070000000000000000e+04,2.188834575712237041e+06
2.100000000000000000e+04,2.170125721182138659e+06
2.130000000000000000e+04,2.195384282944659237e+06
2.160000000000000000e+04,2.183090822490234859e+06
2.190000000000000000e+04,2.155839523801372852e+06
2.220000000000000000e+04,2.124192999797634780e+06
2.250000000000000000e+04,2.099351498055834789e+06
2.280000000000000000e+04,2.082839413736035582e+06
2.310000000000000000e+04,2.166072969989443664e+06
2.340000000000000000e+04,2.098832852864099666e+06
2.370000000000000000e+04,2.103838570520271547e+06
2.400000000000000000e+04,2.131927465351976920e+06
2.430000000000000000e+04,2.132673271465329919e+06
2.460000000000000000e+04,2.111291671354224905e+06
2.490000000000000000e+04,2.130157206492687576e+06
2.520000000000000000e+04,2.106280040031760465e+06
2.550000000000000000e+04,2.099303183339432348e+06
2.580000000000000000e+04,2.095409861913873348e+06
2.610000000000000000e+04,2.072727065633830614e+06
2.640000000000000000e+04,1.056852436735227937e+06
2.640000000000000000e+04,1.001691346167609561e+06
2.670000000000000000e+04,2.124778571109300479e+06
2.700000000000000000e+04,2.067434370858956594e+06
2.730000000000000000e+04,2.041197854669170920e+06
2.760000000000000000e+04,2.102774810676460154e+06
2.790000000000000000e+04,2.087684510518125957e+06
2.820000000000000000e+04,2.062780919313843828e+06
2.850000000000000000e+04,2.092928569132318487e+06
2.880000000000000000e+04,2.067608083835545694e+06
2.910000000000000000e+04,2.066907001139875967e+06
2.940000000000000000e+04,2.078100498344220221e+06
2.970000000000000000e+04,2.056376323061471805e+06
3.000000000000000000e+04,2.028931113160408335e+06
3.030000000000000000e+04,2.102035295351278502e+06
3.060000000000000000e+04,2.055441113361021271e+06
3.090000000000000000e+04,2.049498280337180244e+06
3.120000000000000000e+04,2.074390164641004754e+06
3.150000000000000000e+04,2.068464786710609449e+06
3.180000000000000000e+04,2.036166858412990347e+06
3.210000000000000000e+04,2.056854662952674786e+06
3.240000000000000000e+04,2.031733405611366266e+06
3.270000000000000000e+04,2.050314079145442462e+06
3.300000000000000000e+04,2.045981813253542408e+06
3.330000000000000000e+04,2.013812849078320665e+06
3.360000000000000000e+04,2.018883553656593664e+06
3.390000000000000000e+04,2.078753479281651555e+06
3.420000000000000000e+04,2.035931249144170899e+06
3.450000000000000000e+04,2.030723452592343325e+06
3.480000000000000000e+04,2.053197204018249176e+06
3.510000000000000000e+04,2.056612954609900946e+06
3.540000000000000000e+04,2.045018728016191861e+06
3.570000000000000000e+04,2.070762423516103998e+06
3.600000000000000000e+04,2.057288927557917079e+06
3.630000000000000000e+04,2.085528100580836879e+06
3.660000000000000000e+04,2.068502558306323132e+06
3.690000000000000000e+04,2.057093681721134111e+06
3.720000000000000000e+04,2.053032866759413853e+06
3.750000000000000000e+04,2.137622823780850507e+06
3.780000000000000000e+04,2.091803058793026954e+06
3.810000000000000000e+04,2.072538508751478745e+06
3.840000000000000000e+04,2.111296269785196986e+06
3.870000000000000000e+04,2.123050371079440694e+06
3.900000000000000000e+04,2.113809586018190254e+06
3.930000000000000000e+04,2.173061294547372963e+06
3.960000000000000000e+04,2.157498455219821073e+06
3.990000000000000000e+04,1.849064684904306661e+06
3.990000000000000000e+04,3.155752572526796139e+05
4.020000000000000000e+04,2.165974420880328864e+06
4.050000000000000000e+04,2.157941862919747829e+06
4.080000000000000000e+04,2.155032759353852831e+06
4.110000000000000000e+04,2.236785728885740973e+06
4.140000000000000000e+04,2.206778619227974210e+06
4.170000000000000000e+04,2.183551834775064141e+06
4.200000000000000000e+04,2.220552296026766300e+06
4.230000000000000000e+04,2.228481724958671257e+06
4.260000000000000000e+04,2.214337542478642892e+06
4.290000000000000000e+04,2.242507240770536475e+06
4.320000000000000000e+04,2.183710217568218708e+06
4.350000000000000000e+04,2.158445094326144550e+06
4.380000000000000000e+04,2.187426119486671872e+06
4.410000000000000000e+04,2.195126924129569437e+06
4.440000000000000000e+04,2.179825476452791132e+06
4.470000000000000000e+04,2.253444052918281406e+06
4.500000000000000000e+04,2.189174954849990085e+06
4.530000000000000000e+04,2.192965543045092374e+06
4.560000000000000000e+04,2.233077560283990577e+06
4.590000000000000000e+04,2.229625125902366359e+06
4.620000000000000000e+04,2.217041820155866910e+06
4.650000000000000000e+04,2.272189890101783443e+06
4.680000000000000000e+04,2.224399507373071741e+06
4.710000000000000000e+04,2.227582576123908628e+06
4.740000000000000000e+04,2.246412500988784246e+06
4.770000000000000000e+04,2.220282018038384616e+06
4.800000000000000000e+04,2.197325924596318044e+06
4.830000000000000000e+04,2.318340138669366483e+06
4.860000000000000000e+04,2.229965215826192405e+06
4.890000000000000000e+04,2.226958116202170495e+06
4.920000000000000000e+04,2.243527938039760105e+06
4.950000000000000000e+04,2.248529934871799778e+06
4.980000000000000000e+04,2.238113922812577337e+06
5.010000000000000000e+04,2.249087326722164638e+06
5.040000000000000000e+04,2.223628353953579441e+06
5.070000000000000000e+04,2.212376910367796663e+06
5.100000000000000000e+04,2.248442980223168619e+06
5.130000000000000000e+04,2.227294321025222074e+06
5.160000000000000000e+04,2.244454165882930160e+06
5.190000000000000000e+04,2.313123626743311994e+06
5.220000000000000000e+04,2.260481142580953892e+06
5.250000000000000000e+04,2.220062905750664882e+06
5.280000000000000000e+04,2.233766113859644160e+06
5.310000000000000000e+04,1.318274395497993799e+06
5.310000000000000000e+04,9.177390793034757953e+05
5.340000000000000000e+04,2.227239224605626427e+06
5.370000000000000000e+04,2.269943159854263067e+06
5.400000000000000000e+04,2.238910124958982691e+06
5.430000000000000000e+04,2.242223771244767588e+06
5.460000000000000000e+04,2.250777447486890480e+06
5.490000000000000000e+04,2.237189801480409224e+06
5.520000000000000000e+04,2.197620915391356219e+06
5.550000000000000000e+04,2.268662609371883329e+06
5.580000000000000000e+04,2.219836422873872332e+06
5.610000000000000000e+04,2.205325046585725155e+06
5.640000000000000000e+04,2.226911060408230405e+06
5.670000000000000000e+04,2.212437791843700688e+06
5.700000000000000000e+04,2.215281393572854809e+06
5.730000000000000000e+04,2.289286816920367535e+06
5.760000000000000000e+04,2.246306452230278868e+06
5.790000000000000000e+04,2.233072178465917706e+06
5.820000000000000000e+04,2.234671335775346961e+06
5.850000000000000000e+04,2.224626076919209212e+06
5.880000000000000000e+04,2.248541072880830150e+06
5.910000000000000000e+04,2.334326220338412561e+06
5.940000000000000000e+04,2.237470626232690644e+06
5.970000000000000000e+04,2.245698793563112617e+06
6.000000000000000000e+04,2.248129900887975469e+06
6.030000000000000000e+04,2.252301932935806457e+06
6.060000000000000000e+04,2.238971410056372639e+06
6.090000000000000000e+04,2.274839927629983984e+06
6.120000000000000000e+04,2.214574256881366018e+06
6.150000000000000000e+04,2.242353818699182011e+06
6.180000000000000000e+04,2.235532357864176389e+06
6.210000000000000000e+04,2.205584999994656071e+06
6.240000000000000000e+04,2.211898497226278763e+06
6.270000000000000000e+04,2.257395408039083239e+06
6.300000000000000000e+04,2.206457505534480792e+06
6.330000000000000000e+04,2.207547641889661085e+06
6.360000000000000000e+04,2.226635814482123591e+06
6.390000000000000000e+04,2.224166440156163648e+06
6.420000000000000000e+04,2.206965786490270402e+06
6.450000000000000000e+04,2.217319666504320223e+06
6.480000000000000000e+04,2.201506576315428596e+06
6.510000000000000000e+04,2.187422086837242823e+06
6.540000000000000000e+04,2.189236268322380725e+06
6.570000000000000000e+04,2.182406993975608610e+06
6.600000000000000000e+04,2.172225505015122704e+06
6.630000000000000000e+04,2.265907293204457033e+06
6.660000000000000000e+04,1.224151568641785532e+06
6.660000000000000000e+04,1.007578927403878071e+06
6.690000000000000000e+04,2.183589887728010304e+06
6.720000000000000000e+04,2.229227123191444203e+06
6.750000000000000000e+04,2.222982321316372603e+06
6.780000000000000000e+04,2.212513026502164081e+06
6.810000000000000000e+04,2.231281114632207900e+06
6.840000000000000000e+04,2.186469398208809085e+06
6.870000000000000000e+04,2.196933009249318391e+06
6.900000000000000000e+04,2.196955822116610128e+06
6.930000000000000000e+04,2.177897113850835711e+06
6.960000000000000000e+04,2.182873528703944292e+06
6.990000000000000000e+04,2.243131860723915510e+06
7.020000000000000000e+04,2.207381111992325168e+06
7.050000000000000000e+04,2.177130431317555252e+06
7.080000000000000000e+04,2.211809295863804873e+06
7.110000000000000000e+04,2.207216318807383068e+06
7.140000000000000000e+04,2.212860819700700231e+06
7.170000000000000000e+04,2.228371325106021482e+06
7.200000000000000000e+04,2.189313062183272094e+06
7.230000000000000000e+04,2.174252438677912112e+06
7.260000000000000000e+04,2.195360290968800429e+06
7.290000000000000000e+04,2.172861846742480528e+06
7.320000000000000000e+04,2.175632490199750289e+06
7.350000000000000000e+04,2.229776737455306109e+06
7.380000000000000000e+04,2.207195304646860808e+06
7.410000000000000000e+04,2.160071645122450776e+06
7.440000000000000000e+04,2.184464828148279805e+06
7.470000000000000000e+04,2.173572074205317069e+06
7.500000000000000000e+04,2.158557323813027702e+06
7.530000000000000000e+04,2.193545478747151792e+06
7.560000000000000000e+04,2.137607952940277755e+06
7.590000000000000000e+04,2.171841084827205166e+06
7.620000000000000000e+04,2.170846886566771194e+06
7.650000000000000000e+04,2.132779906161602121e+06
7.680000000000000000e+04,2.125659590246723965e+06
7.710000000000000000e+04,2.192244432484666351e+06
7.740000000000000000e+04,2.168202384021754377e+06
7.770000000000000000e+04,2.139318795453456696e+06
7.800000000000000000e+04,2.141216883897736669e+06
7.830000000000000000e+04,2.136841556677964516e+06
7.860000000000000000e+04,2.104304246158695780e+06
7.890000000000000000e+04,2.132013146783945151e+06
7.920000000000000000e+04,2.143400830981158186e+06
7.950000000000000000e+04,2.139241154320678208e+06
7.980000000000000000e+04,2.130546654577564448e+06
8.010000000000000000e+04,6.687005542884555180e+05
8.010000000000000000e+04,1.437017866745570209e+06
8.040000000000000000e+04,2.087690860542383976e+06
8.070000000000000000e+04,2.158880462667112704e+06
8.100000000000000000e+04,2.098771235363268759e+06
8.130000000000000000e+04,2.081595961571131134e+06
8.160000000000000000e+04,2.130438098828998394e+06
8.190000000000000000e+04,2.133769578848015983e+06
8.220000000000000000e+04,2.147183991566425189e+06
8.250000000000000000e+04,2.151933689339708537e+06
8.280000000000000000e+04,2.138213576592195779e+06
8.310000000000000000e+04,2.125276374606962781e+06
8.340000000000000000e+04,2.121853173207353801e+06
8.370000000000000000e+04,2.105271190491144080e+06
8.400000000000000000e+04,2.094457875684332801e+06
8.430000000000000000e+04,2.149189798245506827e+06
8.460000000000000000e+04,2.128539798092147335e+06
8.490000000000000000e+04,2.104961461144172587e+06
8.520000000000000000e+04,2.134033590820893645e+06
8.550000000000000000e+04,2.132569653125395998e+06
8.580000000000000000e+04,2.093623141493292293e+06
8.610000000000000000e+04,2.150207002391039860e+06
8.640000000000000000e+04,2.177505173669988755e+06
8.670000000000000000e+04,2.186630311418519821e+06
8.700000000000000000e+04,2.197146908904292621e+06
8.730000000000000000e+04,2.158966418212836143e+06
8.760000000000000000e+04,2.154554352563257329e+06
8.790000000000000000e+04,2.259426111748873722e+06
8.820000000000000000e+04,2.216390930824932642e+06
8.850000000000000000e+04,2.243026071313839871e+06
8.880000000000000000e+04,2.257075578155974858e+06
8.910000000000000000e+04,2.251515834884146694e+06
8.940000000000000000e+04,2.201358633506983984e+06
8.970000000000000000e+04,2.176872377384929918e+06
9.000000000000000000e+04,2.114117345192261040e+06
9.030000000000000000e+04,2.152677444574221037e+06
9.060000000000000000e+04,2.157898944194855168e+06
9.090000000000000000e+04,2.125592642838834785e+06
9.120000000000000000e+04,2.109571865287375171e+06
9.150000000000000000e+04,2.186972373474062886e+06
9.180000000000000000e+04,2.148539383569602855e+06
9.210000000000000000e+04,2.153527436020019464e+06
9.240000000000000000e+04,2.176991249613563996e+06
9.270000000000000000e+04,2.192095246687712613e+06
9.300000000000000000e+04,2.164447380677472800e+06
9.330000000000000000e+04,2.160377495358058251e+06
9.360000000000000000e+04,1.696043185440413072e+05
9.360000000000000000e+04,1.967445061828652862e+06
9.390000000000000000e+04,2.155253381903490052e+06
9.420000000000000000e+04,2.147096090395993087e+06
9.450000000000000000e+04,2.132758077239712700e+06
9.480000000000000000e+04,2.112957966594371013e+06
9.510000000000000000e+04,2.179550394539431669e+06
9.540000000000000000e+04,2.145345398848520126e+06
9.570000000000000000e+04,2.121092048773498274e+06
9.600000000000000000e+04,2.181964629411167931e+06
9.630000000000000000e+04,2.162905507328199223e+06
9.660000000000000000e+04,2.121908247920524795e+06
9.690000000000000000e+04,2.144922597076128237e+06
9.720000000000000000e+04,2.111066247730144765e+06
9.750000000000000000e+04,2.109652957053676713e+06
9.780000000000000000e+04,2.122724006011832040e+06
9.810000000000000000e+04,2.103978100228956435e+06
9.840000000000000000e+04,2.076449229895271827e+06
9.870000000000000000e+04,2.144897471581256948e+06
9.900000000000000000e+04,2.108870634604066610e+06
9.930000000000000000e+04,2.074547774349079933e+06
9.960000000000000000e+04,2.106799475981622003e+06
9.990000000000000000e+04,2.111911895291699097e+06
1.002000000000000000e+05,2.095827041710734367e+06
1.005000000000000000e+05,2.128318474200691562e+06
1.008000000000000000e+05,2.114311570257712621e+06
1.011000000000000000e+05,2.095707698179317871e+06
1.014000000000000000e+05,2.119192801222367212e+06
1.017000000000000000e+05,2.085209591752095846e+06
1.020000000000000000e+05,2.062857041983818170e+06
1.023000000000000000e+05,2.131173023798517883e+06
1.026000000000000000e+05,2.138213885223375168e+06
1.029000000000000000e+05,2.176742441344426479e+06
1.032000000000000000e+05,2.220770648015881889e+06
1.035000000000000000e+05,2.184564464468456805e+06
1.038000000000000000e+05,2.221290723031004425e+06
1.041000000000000000e+05,2.227235122923208866e+06
1.044000000000000000e+05,2.146421944897764828e+06
1.047000000000000000e+05,2.192377078690178227e+06
1.050000000000000000e+05,2.179650752911612857e+06
1.053000000000000000e+05,2.174934197148560081e+06
1.056000000000000000e+05,2.178550581687648781e+06
1.059000000000000000e+05,2.220598345510755200e+06
1.062000000000000000e+05,2.154317611929320730e+06
1.065000000000000000e+05,2.104344014998843428e+06
1.068000000000000000e+05,1.458259660092447186e+06
1.068000000000000000e+05,6.311819541483219946e+05
1.071000000000000000e+05,2.085004747231651563e+06
1.074000000000000000e+05,2.073752461936115287e+06
1.077000000000000000e+05,2.103442826734230854e+06
1.080000000000000000e+05,2.094770477035286836e+06
1.083000000000000000e+05,2.050781146160751581e+06
1.086000000000000000e+05,2.051296748542003101e+06
1.089000000000000000e+05,2.034944125101980288e+06
1.092000000000000000e+05,2.000264941648198757e+06
1.095000000000000000e+05,2.055127175660692854e+06
1.098000000000000000e+05,2.039987710744152078e+06
1.101000000000000000e+05,2.021620809391003102e+06
1.104000000000000000e+05,2.050664171287951991e+06
1.107000000000000000e+05,2.030102084531900939e+06
1.110000000000000000e+05,2.014831180617742240e+06
1.113000000000000000e+05,2.033377534107384738e+06
1.116000000000000000e+05,2.019934095108571462e+06
1.119000000000000000e+05,2.011710540382918436e+06
1.122000000000000000e+05,2.003825168252692558e+06
1.125000000000000000e+05,1.980312420010851463e+06
1.128000000000000000e+05,1.948962797268451890e+06
1.131000000000000000e+05,2.015211490458200919e+06
1.134000000000000000e+05,1.977887005069294712e+06
1.137000000000000000e+05,1.960518420572638046e+06
1.140000000000000000e+05,1.983296725603652885e+06
1.143000000000000000e+05,1.985699232300370000e+06
1.146000000000000000e+05,1.962462925542232115e+06
1.149000000000000000e+05,1.983586301304276567e+06
1.152000000000000000e+05,1.967526744333899347e+06
1.155000000000000000e+05,1.974854565614059335e+06
1.158000000000000000e+05,1.986212874803437153e+06
1.161000000000000000e+05,1.954183285725945607e+06
1.164000000000000000e+05,1.931485804152588826e+06
1.167000000000000000e+05,2.012364893956684740e+06
1.170000000000000000e+05,1.978677360016777879e+06
1.173000000000000000e+05,1.957122924890072085e+06
1.176000000000000000e+05,1.997951217389836907e+06
1.179000000000000000e+05,1.984434334482460283e+06
1.182000000000000000e+05,1.954177212024895940e+06
1.185000000000000000e+05,1.982204575282004662e+06
1.188000000000000000e+05,1.941092228293586988e+06
1.191000000000000000e+05,1.950941894133466296e+06
1.194000000000000000e+05,1.972230924936608179e+06
1.197000000000000000e+05,1.918331263899521669e+06
1.200000000000000000e+05,2.962256936984148342e+04
1.200000000000000000e+05,1.893661193445045734e+06
1.203000000000000000e+05,2.004239070140032563e+06
1.206000000000000000e+05,1.937451739689318463e+06
1.209000000000000000e+05,1.952205711067124736e+06
1.212000000000000000e+05,1.979177098767549032e+06
1.215000000000000000e+05,1.974652652798638446e+06
1.218000000000000000e+05,1.946740746975136921e+06
1.221000000000000000e+05,1.962468780345704406e+06
1.224000000000000000e+05,1.911530866296752589e+06
1.227000000000000000e+05,1.942260457963865018e+06
1.230000000000000000e+05,1.953498228454643395e+06
1.233000000000000000e+05,1.913347800060062436e+06
1.236000000000000000e+05,1.931798021216059336e+06
1.239000000000000000e+05,1.974870767219774425e+06
1.242000000000000000e+05,1.948170899949329440e+06
1.245000000000000000e+05,1.955683403601456666e+06
1.248000000000000000e+05,1.961981015831356170e+06
1.251000000000000000e+05,1.975851885881255846e+06
1.254000000000000000e+05,1.959240275421596598e+06
1.257000000000000000e+05,1.994881722676940262e+06
1.260000000000000000e+05,1.965030325879188720e+06
1.263000000000000000e+05,1.979901140700153774e+06
1.266000000000000000e+05,1.982560065734053729e+06
1.269000000000000000e+05,1.963298362507846206e+06
1.272000000000000000e+05,1.956493090531036491e+06
1.275000000000000000e+05,2.018055387867522426e+06
1.278000000000000000e+05,1.961214238584351260e+06
1.281000000000000000e+05,1.967615939522383735e+06
1.284000000000000000e+05,1.999263409260428976e+06
1.287000000000000000e+05,1.989152654732132796e+06
1.290000000000000000e+05,1.982926526533011813e+06
1.293000000000000000e+05,2.020412019937060308e+06
1.296000000000000000e+05,1.979942050953235244e+06
1.299000000000000000e+05,1.968410147300313227e+06
1.302000000000000000e+05,2.004320370907075936e+06
1.305000000000000000e+05,1.991163040033679921e+06
1.308000000000000000e+05,1.980228811353854369e+06
1.311000000000000000e+05,2.060776061123084743e+06
1.314000000000000000e+05,1.996209639821891906e+06
1.317000000000000000e+05,1.968962891268236795e+06
1.320000000000000000e+05,2.032021152176597854e+06
1.323000000000000000e+05,2.030936697587580420e+06
1.326000000000000000e+05,1.993167393448560033e+06
1.329000000000000000e+05,2.028980911616921658e+06
1.332000000000000000e+05,1.995841592148953117e+06
1.335000000000000000e+05,1.875829858364620944e+06
1.335000000000000000e+05,1.237848667315279163e+05
1.338000000000000000e+05,2.011265871076436946e+06
1.341000000000000000e+05,1.989684393701331923e+06
1.344000000000000000e+05,1.961670445220511872e+06
1.347000000000000000e+05,2.051598636284986278e+06
1.350000000000000000e+05,2.018394103796278127e+06
1.353000000000000000e+05,1.993262713345561642e+06
1.356000000000000000e+05,2.054243144792733015e+06
1.359000000000000000e+05,2.050007320513264742e+06
1.362000000000000000e+05,2.019831837127618026e+06
1.365000000000000000e+05,2.012330036268561613e+06
1.368000000000000000e+05,1.992107804179871920e+06
1.371000000000000000e+05,1.988541568501939066e+06
1.374000000000000000e+05,2.015670011562672444e+06
1.377000000000000000e+05,1.993278557773299748e+06
1.380000000000000000e+05,1.986672851781828795e+06
1.383000000000000000e+05,2.050282237422596896e+06
1.386000000000000000e+05,2.022024960568772396e+06
1.389000000000000000e+05,2.005165367152723949e+06
1.392000000000000000e+05,2.026054649587370921e+06
1.395000000000000000e+05,2.039940210396828828e+06
1.398000000000000000e+05,2.018773186174246250e+06
1.401000000000000000e+05,2.021252150700814323e+06
1.404000000000000000e+05,2.009806868189979112e+06
1.407000000000000000e+05,2.018281448351100320e+06
1.410000000000000000e+05,2.024141353908322752e+06
1.413000000000000000e+05,2.010433247560588643e+06
1.416000000000000000e+05,1.991117235369156813e+06
1.419000000000000000e+05,2.056907420244585024e+06
1.422000000000000000e+05,2.015771250462690601e+06
1.425000000000000000e+05,2.008161890335619682e+06
1.428000000000000000e+05,2.028720428049494280e+06
1.431000000000000000e+05,2.038546578604334034e+06
1.434000000000000000e+05,2.020927161049363436e+06
1.437000000000000000e+05,2.031919068396512885e+06
1.440000000000000000e+05,1.998695880897664465e+06
1.443000000000000000e+05,2.024081153204332804e+06
1.446000000000000000e+05,2.033254234651598381e+06
1.449000000000000000e+05,2.001358550765311811e+06
1.452000000000000000e+05,2.010134500661907718e+06
1.455000000000000000e+05,2.075271131318190368e+06
1.458000000000000000e+05,2.039602701522524469e+06
1.461000000000000000e+05,2.026445985560310306e+06
1.464000000000000000e+05,2.048253946426578332e+06
1.467000000000000000e+05,2.075565420213462785e+06
1.470000000000000000e+05,1.167510466518683825e+06
1.470000000000000000e+05,8.831068876460487954e+05
1.473000000000000000e+05,2.066212847236585338e+06
1.476000000000000000e+05,2.019695272995353676e+06
1.479000000000000000e+05,2.010576607377630426e+06
1.482000000000000000e+05,2.022571478838508716e+06
1.485000000000000000e+05,1.984943712166676763e+06
1.488000000000000000e+05,1.982033580086684087e+06
1.491000000000000000e+05,2.062331624791140901e+06
1.494000000000000000e+05,2.006071790079329628e+06
1.497000000000000000e+05,2.012491094962905394e+06
1.500000000000000000e+05,2.047603148452905705e+06
1.503000000000000000e+05,2.043546666551024653e+06
1.506000000000000000e+05,2.031330149813291151e+06
1.509000000000000000e+05,2.052835564657433191e+06
1.512000000000000000e+05,2.007985631992464419e+06
1.515000000000000000e+05,2.023865163713663816e+06
1.518000000000000000e+05,2.040916477750597289e+06
1.521000000000000000e+05,1.998535622602001531e+06
1.524000000000000000e+05,1.979321197619728744e+06
1.527000000000000000e+05,2.055093365324280923e+06
1.530000000000000000e+05,2.019614746942848200e+06
1.533000000000000000e+05,1.994356502848697593e+06
1.536000000000000000e+05,2.031064905125421006e+06
1.539000000000000000e+05,2.055251965313447872e+06
1.542000000000000000e+05,2.022765917280780850e+06
1.545000000000000000e+05,2.048310127561480040e+06
1.548000000000000000e+05,2.015137484394721454e+06
1.551000000000000000e+05,2.009549030992044602e+06
1.554000000000000000e+05,2.020234964854292804e+06
1.557000000000000000e+05,2.003031984943495831e+06
1.560000000000000000e+05,1.992063556354942499e+06
1.563000000000000000e+05,2.052507907179504167e+06
1.566000000000000000e+05,2.030742110745884711e+06
1.569000000000000000e+05,2.002843917877820320e+06
1.572000000000000000e+05,2.032461915257744724e+06
1.575000000000000000e+05,2.032485220380442217e+06
1.578000000000000000e+05,2.012000250067900866e+06
1.581000000000000000e+05,2.044261951813273830e+06
1.584000000000000000e+05,2.017971475956715876e+06
1.587000000000000000e+05,1.999010123831418343e+06
1.590000000000000000e+05,2.022722489320633700e+06
1.593000000000000000e+05,2.015207880790724885e+06
1.596000000000000000e+05,2.010403026661820943e+06
1.599000000000000000e+05,2.064743694298306946e+06
1.602000000000000000e+05,2.036951459831515094e+06
1.605000000000000000e+05,3.069920717590277200e+05
1.605000000000000000e+05,1.708636119540622225e+06
1.608000000000000000e+05,2.037002589920275845e+06
1.611000000000000000e+05,2.035802601353429724e+06
1.614000000000000000e+05,2.017249875479792478e+06
1.617000000000000000e+05,2.046178934793384979e+06
1.620000000000000000e+05,2.017901598989399150e+06
1.623000000000000000e+05,2.022763133969974471e+06
1.626000000000000000e+05,2.041508947584895883e+06
1.629000000000000000e+05,1.998781578164616833e+06
1.632000000000000000e+05,2.006770351126790280e+06
1.635000000000000000e+05,2.071425109992220299e+06
1.638000000000000000e+05,2.023921248706872109e+06
1.641000000000000000e+05,2.017365714803085197e+06
1.644000000000000000e+05,2.030349331867459696e+06
1.647000000000000000e+05,2.025168493686951930e+06
1.650000000000000000e+05,2.010426448333943961e+06
1.653000000000000000e+05,2.031265810139192734e+06
1.656000000000000000e+05,1.998914556810190901e+06
1.659000000000000000e+05,2.018227198160700267e+06
1.662000000000000000e+05,2.028938624446229776e+06
1.665000000000000000e+05,1.997313594913919922e+06
1.668000000000000000e+05,2.021218471826905385e+06
1.671000000000000000e+05,2.093840074807705358e+06
1.674000000000000000e+05,2.040538700753948651e+06
1.677000000000000000e+05,2.052794421208453830e+06
1.680000000000000000e+05,2.081794633188054431e+06
1.683000000000000000e+05,2.093234184556045104e+06
1.686000000000000000e+05,2.068802343334920006e+06
1.689000000000000000e+05,2.111661063497406431e+06
1.692000000000000000e+05,2.077576675761207240e+06
1.695000000000000000e+05,2.083178859288304346e+06
1.698000000000000000e+05,2.080974750916216988e+06
1.701000000000000000e+05,2.032553518948646262e+06
1.704000000000000000e+05,2.026351836183856241e+06
1.707000000000000000e+05,2.113947127214900684e+06
1.710000000000000000e+05,2.057976623077659169e+06
